parent_sked,parent_sked_part,in_a_group,db_table,ordering,db_name,xpath,irs_type,db_type,line_number,description,versions
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,130,DstrbtblAmnt_FrstYr3NnFncInd,/IRS990ScheduleA/DistributableAmountGrp/FirstYearType3NonFuncInd,CheckboxType,String(length=1), Part V Section C; Part V Section C Line 7, Distributable amount group; First year as a non-functionally-integrated Type III supporting organization,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,131,SkdA_DstrbtblAmnt,/IRS990ScheduleA/DistributableAmountGrp,,Text, Part V Section C, Distributable amount group,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,132,DstrbtblAmnt_CYAdjNtIncmDstrbtblAmt,/IRS990ScheduleA/DistributableAmountGrp/CYAdjNetIncomeDistributableAmt,USAmountType,BigInteger, Part V Section C; Part V Section C Line 1(B)," Distributable amount group; Adjusted net income amount for prior year - distributable amount (from Section A, line 8, Column A)",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,133,DstrbtblAmnt_CYPct85AdjstdNtIncmAmt,/IRS990ScheduleA/DistributableAmountGrp/CYPct85AdjustedNetIncomeAmt,USAmountType,BigInteger, Part V Section C; Part V Section C Line 2(B), Distributable amount group; 85% Percent of adjusted net income amount - distributable amount,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,134,DstrbtblAmnt_CYTtlMnAstDstrbtblAmt,/IRS990ScheduleA/DistributableAmountGrp/CYTotalMinAstDistributableAmt,USAmountNNType,BigInteger, Part V Section C; Part V Section C Line 3(B)," Distributable amount group; Minimum asset amount for prior year - distributable amount (from Section B, line 8, Column A)",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,135,DstrbtblAmnt_CYGrtrAdjstdMnmmAmt,/IRS990ScheduleA/DistributableAmountGrp/CYGreaterAdjustedMinimumAmt,USAmountNNType,BigInteger, Part V Section C; Part V Section C Line 4(B), Distributable amount group; Greater of 85% adjusted net income amount and minimum assets amount,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,136,DstrbtblAmnt_CYIncmTxImpsdPYAmt,/IRS990ScheduleA/DistributableAmountGrp/CYIncomeTaxImposedPYAmt,USAmountNNType,BigInteger, Part V Section C; Part V Section C Line 5(B), Distributable amount group; Income tax imposed in prior year,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,137,DstrbtblAmnt_CYDstrbtblAsAdjstdAmt,/IRS990ScheduleA/DistributableAmountGrp/CYDistributableAsAdjustedAmt,USAmountType,BigInteger, Part V Section C; Part V Section C Line 6(B), Distributable amount group; Distributable amount as adjusted unless subject to emergency temporary reduction,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,138,DstrbtblAmnt_FrstYr3NnFncInd,/IRS990ScheduleA/DistributableAmountGrp/FirstYearType3NonFuncInd,CheckboxType,String(length=1), Part V Section C; Part V Section C Line 7, Distributable amount group; First year as a non-functionally-integrated Type III supporting organization,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,139,SkdA_Dstrbtns,/IRS990ScheduleA/DistributionsGrp,,Text, Part V Section D Group,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,140,Dstrbtns_CYPdAccmplshExmptPrpsAmt,/IRS990ScheduleA/DistributionsGrp/CYPaidAccomplishExemptPrpsAmt,USAmountNNType,BigInteger, Part V Section D Group; Part V Section D Line 1, Amounts paid to supported organizations to accomplish exempt purpose - Current Year,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,141,Dstrbtns_CYPdInExcssIncmActvtyAmt,/IRS990ScheduleA/DistributionsGrp/CYPdInExcessIncomeActivityAmt,USAmountNNType,BigInteger, Part V Section D Group; Part V Section D Line 2, Amounts paid to perform activity that directly furthers exempt purpose - in excess of income from activity,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,142,Dstrbtns_CYAdmnstrtvExpnsPdAmt,/IRS990ScheduleA/DistributionsGrp/CYAdministrativeExpensePaidAmt,USAmountNNType,BigInteger, Part V Section D Group; Part V Section D Line 3, Administrative expenses paid to accomplish exempt purposes,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,143,Dstrbtns_ExmptUsAsstsAcqsPdAmt,/IRS990ScheduleA/DistributionsGrp/ExemptUseAssetsAcquisPaidAmt,USAmountNNType,BigInteger, Part V Section D Group; Part V Section D Line 4, Amounts paid to acquire exempt-use assets,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,144,Dstrbtns_QlfdStAsdAmt,/IRS990ScheduleA/DistributionsGrp/QualifiedSetAsideAmt,USAmountNNType,BigInteger, Part V Section D Group; Part V Section D Line 5, Qualified set-aside amounts,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,145,Dstrbtns_CYOthrDstrbtnsAmt,/IRS990ScheduleA/DistributionsGrp/CYOtherDistributionsAmt,USAmountNNType,BigInteger, Part V Section D Group; Part V Section D Line 6, Other distributions - Current Year,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,146,Dstrbtns_CYTtlAnnlDstrbtnsAmt,/IRS990ScheduleA/DistributionsGrp/CYTotalAnnualDistributionsAmt,USAmountNNType,BigInteger, Part V Section D Group; Part V Section D Line 7, Total annual distributions - Current Year,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,147,Dstrbtns_CYDstrAttntvSprtOrgAmt,/IRS990ScheduleA/DistributionsGrp/CYDistriAttentiveSuprtOrgAmt,USAmountNNType,BigInteger, Part V Section D Group; Part V Section D Line 8, Distributions to attentive supported organizations to which the org is responsive,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,148,Dstrbtns_CYDstrbtblAsAdjstdAmt,/IRS990ScheduleA/DistributionsGrp/CYDistributableAsAdjustedAmt,USAmountType,BigInteger, Part V Section D Group; Part V Section D Line 9," Distributable amount for current year (from Section C, line 6)",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,149,Dstrbtns_CYDstrbtnYrRt,/IRS990ScheduleA/DistributionsGrp/CYDistributionYrRt,,Text, Part V Section D Group; Part V Section D Line 10, Distributions to attentive supported org divided by Distributable amount,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,150,SkdA_Dstrbtns,/IRS990ScheduleA/DistributionsGrp,,Text, Part V Section D Group,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,151,Dstrbtns_CYPdAccmplshExmptPrpsAmt,/IRS990ScheduleA/DistributionsGrp/CYPaidAccomplishExemptPrpsAmt,USAmountNNType,BigInteger, Part V Section D Group; Part V Section D Line 1, Amounts paid to supported organizations to accomplish exempt purpose - Current Year,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,152,Dstrbtns_CYPdInExcssIncmActvtyAmt,/IRS990ScheduleA/DistributionsGrp/CYPdInExcessIncomeActivityAmt,USAmountNNType,BigInteger, Part V Section D Group; Part V Section D Line 2, Amounts paid to perform activity that directly furthers exempt purpose - in excess of income from activity,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,153,Dstrbtns_CYAdmnstrtvExpnsPdAmt,/IRS990ScheduleA/DistributionsGrp/CYAdministrativeExpensePaidAmt,USAmountNNType,BigInteger, Part V Section D Group; Part V Section D Line 3, Administrative expenses paid to accomplish exempt purposes,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,154,Dstrbtns_ExmptUsAsstsAcqsPdAmt,/IRS990ScheduleA/DistributionsGrp/ExemptUseAssetsAcquisPaidAmt,USAmountNNType,BigInteger, Part V Section D Group; Part V Section D Line 4, Amounts paid to acquire exempt-use assets,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,155,Dstrbtns_QlfdStAsdAmt,/IRS990ScheduleA/DistributionsGrp/QualifiedSetAsideAmt,USAmountNNType,BigInteger, Part V Section D Group; Part V Section D Line 5, Qualified set-aside amounts,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,156,Dstrbtns_CYOthrDstrbtnsAmt,/IRS990ScheduleA/DistributionsGrp/CYOtherDistributionsAmt,USAmountNNType,BigInteger, Part V Section D Group; Part V Section D Line 6, Other distributions - Current Year,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,157,Dstrbtns_CYTtlAnnlDstrbtnsAmt,/IRS990ScheduleA/DistributionsGrp/CYTotalAnnualDistributionsAmt,USAmountNNType,BigInteger, Part V Section D Group; Part V Section D Line 7, Total annual distributions - Current Year,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,158,Dstrbtns_CYDstrAttntvSprtOrgAmt,/IRS990ScheduleA/DistributionsGrp/CYDistriAttentiveSuprtOrgAmt,USAmountNNType,BigInteger, Part V Section D Group; Part V Section D Line 8, Distributions to attentive supported organizations to which the org is responsive,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,159,Dstrbtns_CYDstrbtblAsAdjstdAmt,/IRS990ScheduleA/DistributionsGrp/CYDistributableAsAdjustedAmt,USAmountType,BigInteger, Part V Section D Group; Part V Section D Line 9," Distributable amount for current year (from Section C, line 6)",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,160,Dstrbtns_CYDstrbtnYrRt,/IRS990ScheduleA/DistributionsGrp/CYDistributionYrRt,,Text, Part V Section D Group; Part V Section D Line 10, Distributions to attentive supported org divided by Distributable amount,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,161,SkdA_DstrbtnAllctns,/IRS990ScheduleA/DistributionAllocationsGrp,,Text, Part V Section E Group, Distribution allocations,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,162,DstrbtnAllctns_CYDstrbtblAsAdjstdAmt,/IRS990ScheduleA/DistributionAllocationsGrp/CYDistributableAsAdjustedAmt,USAmountType,BigInteger, Part V Section E Group; Part V Section E Line 1(iii)," Distribution allocations; Distributable amount for current year (from Section C, line 6)",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,163,DstrbtnAllctns_UndrdstrbtnsAmt,/IRS990ScheduleA/DistributionAllocationsGrp/UnderdistributionsAmt,USAmountType,BigInteger, Part V Section E Group; Part V Section E Line 2(ii), Distribution allocations; Underdistributions for years prior to current year,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,164,DstrbtnAllctns_ExcssDstrbtnCyvYr1Amt,/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionCyovYr1Amt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 3(e), Distribution allocations; Excess distributions carryover - year 1,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,165,DstrbtnAllctns_TtlExcssDstrbtnCyvAmt,/IRS990ScheduleA/DistributionAllocationsGrp/TotalExcessDistributionCyovAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 3(f)(i), Distribution allocations; Excess distributions carryover amount,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,166,DstrbtnAllctns_CyvAppldUndrdstrPYAmt,/IRS990ScheduleA/DistributionAllocationsGrp/CyovAppliedUnderdistriPYAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 3(g)(ii), Distribution allocations; Carryover applied to underdistributions of prior years,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,167,DstrbtnAllctns_CyvAppldUndrdstrCPYAmt,/IRS990ScheduleA/DistributionAllocationsGrp/CyovAppliedUnderdistrCPYAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 3(h)(iii), Distribution allocations; Carryover applied to current year  distributable amount,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,168,DstrbtnAllctns_ExcssDstrbtnCyvAmt,/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionCyovAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 3(j), Distribution allocations; Excess distributions carryover amount,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,169,DstrbtnAllctns_CYTtlAnnlDstrbtnsAmt,/IRS990ScheduleA/DistributionAllocationsGrp/CYTotalAnnualDistributionsAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 4," Distribution allocations; Total annual distributions from current year (from Section D, line 7)",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,170,DstrbtnAllctns_CYDstrbAppUndrdstrPYAmt,/IRS990ScheduleA/DistributionAllocationsGrp/CYDistribAppUnderdistriPYAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 4a(ii), Distribution allocations; Current year distributions applied to underdistributions of prior years,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,171,DstrbtnAllctns_CYDstrAppDstrbtblAmt,/IRS990ScheduleA/DistributionAllocationsGrp/CYDistriAppDistributableAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 4b(iii), Distribution allocations; Current year distributions applied to distributable amount,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,172,DstrbtnAllctns_ExcssDstrbtnAmt,/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 4c(i), Distribution allocations; Excess distributions current year amount,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,173,DstrbtnAllctns_RmnngUndrdstrPYAmt,/IRS990ScheduleA/DistributionAllocationsGrp/RemainingUnderdistriPYAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 5(ii), Distribution allocations; Remaining underdistributions - prior years,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,174,DstrbtnAllctns_RmnngUndrdstrCYAmt,/IRS990ScheduleA/DistributionAllocationsGrp/RemainingUnderdistriCYAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 6(iii), Distribution allocations; Remaining underdistributions - current years,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,175,DstrbtnAllctns_ExcssDstrCyvTNxtYrAmt,/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistriCyovToNextYrAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 7(i), Distribution allocations; Excess distribution carryover to next year,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,176,DstrbtnAllctns_ExcssFrmYr2Amt,/IRS990ScheduleA/DistributionAllocationsGrp/ExcessFromYear2Amt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 8d, Distribution allocations; Excess from year 2,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,177,DstrbtnAllctns_ExcssFrmYr1Amt,/IRS990ScheduleA/DistributionAllocationsGrp/ExcessFromYear1Amt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 8e, Distribution allocations; Excess from year 1,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,178,SkdA_DstrbtnAllctns,/IRS990ScheduleA/DistributionAllocationsGrp,,Text, Part V Section E Group, Distribution allocations,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,179,DstrbtnAllctns_CYDstrbtblAsAdjstdAmt,/IRS990ScheduleA/DistributionAllocationsGrp/CYDistributableAsAdjustedAmt,USAmountType,BigInteger, Part V Section E Group; Part V Section E Line 1(iii)," Distribution allocations; Distributable amount for current year (from Section C, line 6)",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,180,DstrbtnAllctns_UndrdstrbtnsAmt,/IRS990ScheduleA/DistributionAllocationsGrp/UnderdistributionsAmt,USAmountType,BigInteger, Part V Section E Group; Part V Section E Line 2(ii), Distribution allocations; Underdistributions for years prior to current year,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,181,DstrbtnAllctns_ExcssDstrbtnCyvYr1Amt,/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionCyovYr1Amt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 3(e), Distribution allocations; Excess distributions carryover - year 1,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,182,DstrbtnAllctns_ExcssDstrbtnCyvYr2Amt,/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionCyovYr2Amt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 3(d), Distribution allocations; Excess distributions carryover - year 2,2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,183,DstrbtnAllctns_ExcssDstrbtnCyvYr1Amt,/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionCyovYr1Amt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 3(e), Distribution allocations; Excess distributions carryover - year 1,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,184,DstrbtnAllctns_TtlExcssDstrbtnCyvAmt,/IRS990ScheduleA/DistributionAllocationsGrp/TotalExcessDistributionCyovAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 3(f)(i), Distribution allocations; Excess distributions carryover amount,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,185,DstrbtnAllctns_CyvAppldUndrdstrPYAmt,/IRS990ScheduleA/DistributionAllocationsGrp/CyovAppliedUnderdistriPYAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 3(g)(ii), Distribution allocations; Carryover applied to underdistributions of prior years,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,186,DstrbtnAllctns_TtlExcssDstrbtnCyvAmt,/IRS990ScheduleA/DistributionAllocationsGrp/TotalExcessDistributionCyovAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 3(f)(i), Distribution allocations; Excess distributions carryover amount,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,187,DstrbtnAllctns_CyvAppldUndrdstrCPYAmt,/IRS990ScheduleA/DistributionAllocationsGrp/CyovAppliedUnderdistrCPYAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 3(h)(iii), Distribution allocations; Carryover applied to current year  distributable amount,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,188,DstrbtnAllctns_CyvAppldUndrdstrPYAmt,/IRS990ScheduleA/DistributionAllocationsGrp/CyovAppliedUnderdistriPYAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 3(g)(ii), Distribution allocations; Carryover applied to underdistributions of prior years,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleA,skeda_part_v,False,skeda_part_v,189,DstrbtnAllctns_CyvAppldUndrdstrCPYAmt,/IRS990ScheduleA/DistributionAllocationsGrp/CyovAppliedUnderdistrCPYAmt,USAmountNNType,BigInteger, Part V Section E Group; Part V Section E Line 3(h)(iii), Distribution allocations; Carryover applied to current year  distributable amount,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
